Data supplied by UK-AIR on 1/6/2026
All Data GMT hour ending 
Status: R =Ratified P=Provisional,P*=As supplied
,,London Bloomsbury,,,,,,,,,,,,,,,,,,,,,,,
Date,time,"PM<sub>10</sub> particulate matter (Hourly measured)",status,unit,"Nitric oxide",status,unit,"Nitrogen dioxide",status,unit,"Nitrogen oxides as nitrogen dioxide",status,unit,"Ozone",status,unit,"PM<sub>2.5</sub> particulate matter (Hourly measured)",status,unit,"Sulphur dioxide",status,unit
08-01-2026,05:00,7.525,P,ugm-3 (FIDAS),0.35736,P,ugm-3,24.11553,P,ugm-3,24.66347,P,ugm-3,42.20176,P,ugm-3,4.882,P,ugm-3 (Ref.eq),0.19729,P,ugm-3
08-01-2026,06:00,8.550,P,ugm-3 (FIDAS),0.53604,P,ugm-3,24.06030,P,ugm-3,24.88221,P,ugm-3,38.05077,P,ugm-3,6.085,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
08-01-2026,07:00,7.525,P,ugm-3 (FIDAS),0.60751,P,ugm-3,24.16945,P,ugm-3,25.10096,P,ugm-3,35.49631,P,ugm-3,6.179,P,ugm-3 (Ref.eq),0.06576,P,ugm-3
08-01-2026,08:00,4.900,P,ugm-3 (FIDAS),1.14355,P,ugm-3,29.19896,P,ugm-3,30.95238,P,ugm-3,41.08419,P,ugm-3,4.127,P,ugm-3 (Ref.eq),0.06576,P,ugm-3
08-01-2026,09:00,9.650,P,ugm-3 (FIDAS),1.42944,P,ugm-3,37.94788,P,ugm-3,40.13966,P,ugm-3,33.42082,P,ugm-3,6.392,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
08-01-2026,10:00,12.925,P,ugm-3 (FIDAS),4.14537,P,ugm-3,44.99419,P,ugm-3,51.35033,P,ugm-3,22.35150,P,ugm-3,9.599,P,ugm-3 (Ref.eq),0.26306,P,ugm-3
08-01-2026,11:00,12.950,P,ugm-3 (FIDAS),4.75288,P,ugm-3,38.26595,P,ugm-3,45.55359,P,ugm-3,24.32056,P,ugm-3,9.693,P,ugm-3 (Ref.eq),0.32882,P,ugm-3
08-01-2026,12:00,11.175,P,ugm-3 (FIDAS),3.75227,P,ugm-3,35.20655,P,ugm-3,40.95995,P,ugm-3,25.81066,P,ugm-3,8.019,P,ugm-3 (Ref.eq),0.39459,P,ugm-3
08-01-2026,13:00,11.750,P,ugm-3 (FIDAS),2.03695,P,ugm-3,31.27433,P,ugm-3,34.39761,P,ugm-3,31.50497,P,ugm-3,8.373,P,ugm-3 (Ref.eq),0.46035,P,ugm-3
08-01-2026,14:00,13.550,P,ugm-3 (FIDAS),3.21623,P,ugm-3,34.33319,P,ugm-3,39.26468,P,ugm-3,26.34284,P,ugm-3,10.330,P,ugm-3 (Ref.eq),0.46035,P,ugm-3
08-01-2026,15:00,13.350,P,ugm-3 (FIDAS),7.00424,P,ugm-3,42.41528,P,ugm-3,53.15497,P,ugm-3,17.13615,P,ugm-3,10.142,P,ugm-3 (Ref.eq),0.59188,P,ugm-3
08-01-2026,16:00,12.850,P,ugm-3 (FIDAS),9.25561,P,ugm-3,44.59592,P,ugm-3,58.78765,P,ugm-3,13.78343,P,ugm-3,10.094,P,ugm-3 (Ref.eq),0.65764,P,ugm-3
08-01-2026,17:00,9.275,P,ugm-3 (FIDAS),5.50333,P,ugm-3,44.44321,P,ugm-3,52.88154,P,ugm-3,27.03467,P,ugm-3,6.863,P,ugm-3 (Ref.eq),0.52611,P,ugm-3
08-01-2026,18:00,9.050,P,ugm-3 (FIDAS),8.11206,P,ugm-3,55.97410,P,ugm-3,68.41241,P,ugm-3,26.82180,P,ugm-3,6.981,P,ugm-3 (Ref.eq),0.78917,P,ugm-3
08-01-2026,19:00,6.350,P,ugm-3 (FIDAS),6.11084,P,ugm-3,49.58188,P,ugm-3,58.95171,P,ugm-3,37.89112,P,ugm-3,5.189,P,ugm-3 (Ref.eq),0.78917,P,ugm-3
08-01-2026,20:00,5.400,P,ugm-3 (FIDAS),2.75167,P,ugm-3,34.71740,P,ugm-3,38.93656,P,ugm-3,45.39484,P,ugm-3,4.552,P,ugm-3 (Ref.eq),0.78917,P,ugm-3
08-01-2026,21:00,8.475,P,ugm-3 (FIDAS),4.14537,P,ugm-3,46.96289,P,ugm-3,53.31903,P,ugm-3,28.63121,P,ugm-3,7.076,P,ugm-3 (Ref.eq),0.98646,P,ugm-3
08-01-2026,22:00,13.425,P,ugm-3 (FIDAS),3.00182,P,ugm-3,42.75551,P,ugm-3,47.35823,P,ugm-3,37.30572,P,ugm-3,7.925,P,ugm-3 (Ref.eq),1.24952,P,ugm-3
08-01-2026,23:00,16.125,P,ugm-3 (FIDAS),1.64385,P,ugm-3,33.35360,P,ugm-3,35.87414,P,ugm-3,50.18444,P,ugm-3,8.986,P,ugm-3 (Ref.eq),1.31528,P,ugm-3
08-01-2026,24:00,16.700,P,ugm-3 (FIDAS),1.53665,P,ugm-3,32.42426,P,ugm-3,34.78041,P,ugm-3,50.29088,P,ugm-3,8.609,P,ugm-3 (Ref.eq),1.18376,P,ugm-3
09-01-2026,01:00,15.175,P,ugm-3 (FIDAS),1.42927,P,ugm-3,21.28455,P,ugm-3,23.47606,P,ugm-3,57.96846,P,ugm-3,7.500,P,ugm-3 (Ref.eq),1.13920,P,ugm-3
09-01-2026,02:00,10.700,P,ugm-3 (FIDAS),2.09626,P,ugm-3,26.24021,P,ugm-3,29.45444,P,ugm-3,45.97744,P,ugm-3,6.038,P,ugm-3 (Ref.eq),1.31446,P,ugm-3
09-01-2026,03:00,8.875,P,ugm-3 (FIDAS),3.57318,P,ugm-3,26.50916,P,ugm-3,31.98796,P,ugm-3,43.52956,P,ugm-3,5.259,P,ugm-3 (Ref.eq),1.05157,P,ugm-3
09-01-2026,04:00,6.050,P,ugm-3 (FIDAS),4.68086,P,ugm-3,17.31954,P,ugm-3,24.49676,P,ugm-3,45.65815,P,ugm-3,4.859,P,ugm-3 (Ref.eq),1.05157,P,ugm-3
09-01-2026,05:00,1.100,P,ugm-3 (FIDAS),6.03867,P,ugm-3,18.46373,P,ugm-3,27.72290,P,ugm-3,33.09950,P,ugm-3,0.849,P,ugm-3 (Ref.eq),0.92012,P,ugm-3
09-01-2026,06:00,1.300,P,ugm-3 (FIDAS),7.46794,P,ugm-3,18.78751,P,ugm-3,30.23819,P,ugm-3,32.78021,P,ugm-3,0.495,P,ugm-3 (Ref.eq),0.65723,P,ugm-3
09-01-2026,07:00,1.225,P,ugm-3 (FIDAS),7.28928,P,ugm-3,21.63142,P,ugm-3,32.80816,P,ugm-3,41.77348,P,ugm-3,0.920,P,ugm-3 (Ref.eq),0.65723,P,ugm-3
09-01-2026,08:00,1.875,P,ugm-3 (FIDAS),8.86148,P,ugm-3,25.50898,P,ugm-3,39.09639,P,ugm-3,44.59386,P,ugm-3,1.085,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,09:00,2.525,P,ugm-3 (FIDAS),9.00441,P,ugm-3,29.22681,P,ugm-3,43.03337,P,ugm-3,42.83777,P,ugm-3,1.580,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,10:00,3.125,P,ugm-3 (FIDAS),11.29124,P,ugm-3,32.77414,P,ugm-3,50.08713,P,ugm-3,37.99524,P,ugm-3,1.934,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,11:00,6.175,P,ugm-3 (FIDAS),10.46941,P,ugm-3,30.20664,P,ugm-3,46.25951,P,ugm-3,36.77131,P,ugm-3,4.292,P,ugm-3 (Ref.eq),0.85440,P,ugm-3
09-01-2026,12:00,10.400,P,ugm-3 (FIDAS),10.82673,P,ugm-3,30.86173,P,ugm-3,47.46247,P,ugm-3,35.60058,P,ugm-3,6.698,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,13:00,12.375,P,ugm-3 (FIDAS),11.29124,P,ugm-3,32.06329,P,ugm-3,49.37628,P,ugm-3,32.19485,P,ugm-3,8.019,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,14:00,13.275,P,ugm-3 (FIDAS),13.64954,P,ugm-3,33.09511,P,ugm-3,54.02411,P,ugm-3,31.39663,P,ugm-3,8.467,P,ugm-3 (Ref.eq),0.85440,P,ugm-3
09-01-2026,15:00,14.425,P,ugm-3 (FIDAS),12.00588,P,ugm-3,30.96753,P,ugm-3,49.37628,P,ugm-3,35.44094,P,ugm-3,8.208,P,ugm-3 (Ref.eq),0.85440,P,ugm-3
09-01-2026,16:00,13.975,P,ugm-3 (FIDAS),14.43564,P,ugm-3,33.03806,P,ugm-3,55.17239,P,ugm-3,34.85558,P,ugm-3,7.783,P,ugm-3 (Ref.eq),0.85440,P,ugm-3
09-01-2026,17:00,12.475,P,ugm-3 (FIDAS),11.97014,P,ugm-3,33.04549,P,ugm-3,51.39945,P,ugm-3,33.20593,P,ugm-3,7.288,P,ugm-3 (Ref.eq),0.78868,P,ugm-3
09-01-2026,18:00,11.450,P,ugm-3 (FIDAS),10.07636,P,ugm-3,29.93442,P,ugm-3,45.38462,P,ugm-3,36.45202,P,ugm-3,7.241,P,ugm-3 (Ref.eq),0.65723,P,ugm-3
09-01-2026,19:00,11.825,P,ugm-3 (FIDAS),11.00538,P,ugm-3,29.93162,P,ugm-3,46.80631,P,ugm-3,35.81344,P,ugm-3,7.335,P,ugm-3 (Ref.eq),0.32862,P,ugm-3
09-01-2026,20:00,9.925,P,ugm-3 (FIDAS),8.64709,P,ugm-3,28.73576,P,ugm-3,41.99445,P,ugm-3,37.25024,P,ugm-3,7.241,P,ugm-3 (Ref.eq),0.39434,P,ugm-3
09-01-2026,21:00,10.650,P,ugm-3 (FIDAS),7.61087,P,ugm-3,26.77040,P,ugm-3,38.44023,P,ugm-3,40.81562,P,ugm-3,7.547,P,ugm-3 (Ref.eq),0.46006,P,ugm-3
09-01-2026,22:00,8.325,P,ugm-3 (FIDAS),6.07440,P,ugm-3,24.69718,P,ugm-3,34.01113,P,ugm-3,43.21028,P,ugm-3,6.415,P,ugm-3 (Ref.eq),0.26289,P,ugm-3
09-01-2026,23:00,7.000,P,ugm-3 (FIDAS),4.96672,P,ugm-3,24.20839,P,ugm-3,31.82392,P,ugm-3,47.52066,P,ugm-3,5.118,P,ugm-3 (Ref.eq),0.19717,P,ugm-3
09-01-2026,24:00,5.200,P,ugm-3 (FIDAS),3.50171,P,ugm-3,19.89307,P,ugm-3,25.26229,P,ugm-3,52.46962,P,ugm-3,3.656,P,ugm-3 (Ref.eq),0.06572,P,ugm-3
10-01-2026,01:00,6.025,P,ugm-3 (FIDAS),3.23930,P,ugm-3,19.52725,P,ugm-3,24.49411,P,ugm-3,52.28906,P,ugm-3,3.750,P,ugm-3 (Ref.eq),0.52545,P,ugm-3
10-01-2026,02:00,6.075,P,ugm-3 (FIDAS),3.76331,P,ugm-3,18.35929,P,ugm-3,24.12962,P,ugm-3,53.77898,P,ugm-3,3.797,P,ugm-3 (Ref.eq),,,
10-01-2026,03:00,8.275,P,ugm-3 (FIDAS),3.50131,P,ugm-3,16.71985,P,ugm-3,22.08844,P,ugm-3,53.69029,P,ugm-3,4.788,P,ugm-3 (Ref.eq),0.39409,P,ugm-3
10-01-2026,04:00,10.875,P,ugm-3 (FIDAS),3.50131,P,ugm-3,17.15724,P,ugm-3,22.52583,P,ugm-3,51.50862,P,ugm-3,5.967,P,ugm-3 (Ref.eq),0.26273,P,ugm-3
10-01-2026,05:00,9.275,P,ugm-3 (FIDAS),2.92966,P,ugm-3,14.58926,P,ugm-3,19.08135,P,ugm-3,54.59488,P,ugm-3,5.354,P,ugm-3 (Ref.eq),0.45977,P,ugm-3
10-01-2026,06:00,7.500,P,ugm-3 (FIDAS),2.67957,P,ugm-3,15.68350,P,ugm-3,19.79212,P,ugm-3,54.06277,P,ugm-3,4.410,P,ugm-3 (Ref.eq),0.39409,P,ugm-3
10-01-2026,07:00,7.325,P,ugm-3 (FIDAS),4.43022,P,ugm-3,20.38024,P,ugm-3,27.17316,P,ugm-3,49.96549,P,ugm-3,4.434,P,ugm-3 (Ref.eq),0.32841,P,ugm-3
10-01-2026,08:00,8.425,P,ugm-3 (FIDAS),5.07332,P,ugm-3,24.15084,P,ugm-3,31.92982,P,ugm-3,46.24070,P,ugm-3,5.142,P,ugm-3 (Ref.eq),0.26273,P,ugm-3
10-01-2026,09:00,8.250,P,ugm-3 (FIDAS),5.78787,P,ugm-3,28.46797,P,ugm-3,37.34259,P,ugm-3,42.35627,P,ugm-3,5.425,P,ugm-3 (Ref.eq),0.39409,P,ugm-3
10-01-2026,10:00,9.550,P,ugm-3 (FIDAS),6.25233,P,ugm-3,28.79462,P,ugm-3,38.38140,P,ugm-3,42.62232,P,ugm-3,5.307,P,ugm-3 (Ref.eq),0.45977,P,ugm-3
10-01-2026,11:00,8.375,P,ugm-3 (FIDAS),6.64534,P,ugm-3,29.06682,P,ugm-3,39.25619,P,ugm-3,42.03700,P,ugm-3,5.118,P,ugm-3 (Ref.eq),0.52545,P,ugm-3
10-01-2026,12:00,7.850,P,ugm-3 (FIDAS),5.32341,P,ugm-3,28.19599,P,ugm-3,36.35845,P,ugm-3,43.04801,P,ugm-3,5.047,P,ugm-3 (Ref.eq),0.45977,P,ugm-3
10-01-2026,13:00,7.600,P,ugm-3 (FIDAS),4.53741,P,ugm-3,24.91789,P,ugm-3,31.87515,P,ugm-3,44.64435,P,ugm-3,4.976,P,ugm-3 (Ref.eq),0.45977,P,ugm-3
10-01-2026,14:00,8.750,P,ugm-3 (FIDAS),4.00149,P,ugm-3,25.57559,P,ugm-3,31.71113,P,ugm-3,43.79297,P,ugm-3,5.354,P,ugm-3 (Ref.eq),0.26273,P,ugm-3
10-01-2026,15:00,8.300,P,ugm-3 (FIDAS),4.82323,P,ugm-3,30.38447,P,ugm-3,37.77998,P,ugm-3,39.96175,P,ugm-3,5.047,P,ugm-3 (Ref.eq),0.32841,P,ugm-3
10-01-2026,16:00,6.350,P,ugm-3 (FIDAS),4.00149,P,ugm-3,25.68494,P,ugm-3,31.82048,P,ugm-3,47.14529,P,ugm-3,3.609,P,ugm-3 (Ref.eq),0.32841,P,ugm-3
10-01-2026,17:00,7.350,P,ugm-3 (FIDAS),2.50093,P,ugm-3,30.82883,P,ugm-3,34.66354,P,ugm-3,41.29204,P,ugm-3,4.811,P,ugm-3 (Ref.eq),0.19705,P,ugm-3
10-01-2026,18:00,6.550,P,ugm-3 (FIDAS),1.57202,P,ugm-3,26.40300,P,ugm-3,28.81339,P,ugm-3,44.75078,P,ugm-3,4.363,P,ugm-3 (Ref.eq),0.26273,P,ugm-3
10-01-2026,19:00,9.225,P,ugm-3 (FIDAS),2.71530,P,ugm-3,41.21632,P,ugm-3,45.37972,P,ugm-3,26.39285,P,ugm-3,6.675,P,ugm-3 (Ref.eq),0.13136,P,ugm-3
10-01-2026,20:00,12.200,P,ugm-3 (FIDAS),6.35952,P,ugm-3,53.50711,P,ugm-3,63.25823,P,ugm-3,13.62212,P,ugm-3,9.340,P,ugm-3 (Ref.eq),0.32841,P,ugm-3
10-01-2026,21:00,15.325,P,ugm-3 (FIDAS),3.93004,P,ugm-3,54.33452,P,ugm-3,60.36049,P,ugm-3,10.58907,P,ugm-3,13.090,P,ugm-3 (Ref.eq),0.32841,P,ugm-3
10-01-2026,22:00,24.225,P,ugm-3 (FIDAS),10.50392,P,ugm-3,60.11027,P,ugm-3,76.21605,P,ugm-3,4.84224,P,ugm-3,20.566,P,ugm-3 (Ref.eq),0.72250,P,ugm-3
10-01-2026,23:00,32.925,P,ugm-3 (FIDAS),49.30411,P,ugm-3,66.77345,P,ugm-3,142.37203,P,ugm-3,1.86240,P,ugm-3,28.868,P,ugm-3 (Ref.eq),2.23318,P,ugm-3
10-01-2026,24:00,29.550,P,ugm-3 (FIDAS),44.69524,P,ugm-3,56.67253,P,ugm-3,125.20428,P,ugm-3,1.33029,P,ugm-3,26.816,P,ugm-3 (Ref.eq),1.64204,P,ugm-3
11-01-2026,01:00,24.125,P,ugm-3 (FIDAS),42.05842,P,ugm-3,55.63613,P,ugm-3,120.12480,P,ugm-3,0.70944,P,ugm-3,21.321,P,ugm-3 (Ref.eq),1.22529,P,ugm-3
11-01-2026,02:00,20.675,P,ugm-3 (FIDAS),22.91064,P,ugm-3,55.40178,P,ugm-3,90.53094,P,ugm-3,0.92228,P,ugm-3,18.797,P,ugm-3 (Ref.eq),0.70017,P,ugm-3
11-01-2026,03:00,19.350,P,ugm-3 (FIDAS),13.32485,P,ugm-3,52.49656,P,ugm-3,72.92770,P,ugm-3,1.17058,P,ugm-3,17.429,P,ugm-3 (Ref.eq),0.45948,P,ugm-3
11-01-2026,04:00,16.900,P,ugm-3 (FIDAS),6.25161,P,ugm-3,48.08955,P,ugm-3,57.67521,P,ugm-3,5.26761,P,ugm-3,14.976,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,05:00,14.275,P,ugm-3 (FIDAS),2.07196,P,ugm-3,36.40299,P,ugm-3,39.57995,P,ugm-3,17.34586,P,ugm-3,12.005,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
11-01-2026,06:00,10.875,P,ugm-3 (FIDAS),0.75019,P,ugm-3,28.04267,P,ugm-3,29.19295,P,ugm-3,29.15807,P,ugm-3,8.538,P,ugm-3 (Ref.eq),0.00000,P,ugm-3
11-01-2026,07:00,8.675,P,ugm-3 (FIDAS),0.67875,P,ugm-3,24.59877,P,ugm-3,25.63950,P,ugm-3,35.91550,P,ugm-3,6.557,P,ugm-3 (Ref.eq),0.13128,P,ugm-3
11-01-2026,08:00,8.225,P,ugm-3 (FIDAS),0.96453,P,ugm-3,27.60468,P,ugm-3,29.08361,P,ugm-3,34.69172,P,ugm-3,6.250,P,ugm-3 (Ref.eq),0.13128,P,ugm-3
11-01-2026,09:00,10.200,P,ugm-3 (FIDAS),1.53611,P,ugm-3,26.56427,P,ugm-3,28.91961,P,ugm-3,37.88420,P,ugm-3,6.651,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,10:00,10.950,P,ugm-3 (FIDAS),2.07196,P,ugm-3,24.64928,P,ugm-3,27.82624,P,ugm-3,39.85291,P,ugm-3,6.769,P,ugm-3 (Ref.eq),0.52512,P,ugm-3
11-01-2026,11:00,12.350,P,ugm-3 (FIDAS),2.42920,P,ugm-3,21.25877,P,ugm-3,24.98348,P,ugm-3,48.57904,P,ugm-3,6.675,P,ugm-3 (Ref.eq),0.45948,P,ugm-3
11-01-2026,12:00,12.550,P,ugm-3 (FIDAS),1.39322,P,ugm-3,15.68568,P,ugm-3,17.82191,P,ugm-3,55.07044,P,ugm-3,6.745,P,ugm-3 (Ref.eq),0.19692,P,ugm-3
11-01-2026,13:00,16.975,P,ugm-3 (FIDAS),1.39322,P,ugm-3,15.41234,P,ugm-3,17.54857,P,ugm-3,56.40064,P,ugm-3,8.326,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,14:00,16.600,P,ugm-3 (FIDAS),1.03598,P,ugm-3,15.74142,P,ugm-3,17.32990,P,ugm-3,56.56027,P,ugm-3,8.656,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,15:00,16.175,P,ugm-3 (FIDAS),1.07170,P,ugm-3,15.90531,P,ugm-3,17.54857,P,ugm-3,56.24102,P,ugm-3,7.948,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,16:00,10.075,P,ugm-3 (FIDAS),1.14315,P,ugm-3,17.43582,P,ugm-3,19.18863,P,ugm-3,53.47419,P,ugm-3,7.005,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,17:00,3.400,P,ugm-3 (FIDAS),0.85736,P,ugm-3,15.52328,P,ugm-3,16.83788,P,ugm-3,56.93272,P,ugm-3,2.712,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,18:00,4.475,P,ugm-3 (FIDAS),0.50013,P,ugm-3,15.14166,P,ugm-3,15.90852,P,ugm-3,57.19876,P,ugm-3,3.325,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,19:00,7.325,P,ugm-3 (FIDAS),0.57158,P,ugm-3,12.84538,P,ugm-3,13.72178,P,ugm-3,58.47576,P,ugm-3,4.835,P,ugm-3 (Ref.eq),0.26256,P,ugm-3
11-01-2026,20:00,7.075,P,ugm-3 (FIDAS),0.57158,P,ugm-3,11.91601,P,ugm-3,12.79242,P,ugm-3,57.14556,P,ugm-3,5.189,P,ugm-3 (Ref.eq),0.45948,P,ugm-3
11-01-2026,21:00,6.000,P,ugm-3 (FIDAS),0.32151,P,ugm-3,11.37008,P,ugm-3,11.86305,P,ugm-3,57.78405,P,ugm-3,4.245,P,ugm-3 (Ref.eq),0.32820,P,ugm-3
11-01-2026,22:00,4.675,P,ugm-3 (FIDAS),0.42868,P,ugm-3,11.58843,P,ugm-3,12.24573,P,ugm-3,56.93272,P,ugm-3,3.208,P,ugm-3 (Ref.eq),0.52512,P,ugm-3
11-01-2026,23:00,3.675,P,ugm-3 (FIDAS),0.35723,P,ugm-3,11.97132,P,ugm-3,12.51907,P,ugm-3,55.70894,P,ugm-3,2.476,P,ugm-3 (Ref.eq),0.52512,P,ugm-3
11-01-2026,24:00,1.950,P,ugm-3 (FIDAS),0.35723,P,ugm-3,10.44061,P,ugm-3,10.98836,P,ugm-3,57.41160,P,ugm-3,1.415,P,ugm-3 (Ref.eq),0.65640,P,ugm-3
12-01-2026,01:00,3.950,P,ugm-3 (FIDAS),0.23813,P,ugm-3,8.67241,P,ugm-3,9.03754,P,ugm-3,61.78864,P,ugm-3,2.288,P,ugm-3 (Ref.eq),0.52479,P,ugm-3
12-01-2026,02:00,9.150,P,ugm-3 (FIDAS),0.14288,P,ugm-3,9.32865,P,ugm-3,9.54772,P,ugm-3,64.55530,P,ugm-3,5.024,P,ugm-3 (Ref.eq),0.34986,P,ugm-3
12-01-2026,03:00,11.050,P,ugm-3 (FIDAS),0.28575,P,ugm-3,10.38503,P,ugm-3,10.82318,P,ugm-3,62.56898,P,ugm-3,5.802,P,ugm-3 (Ref.eq),0.65599,P,ugm-3
12-01-2026,04:00,16.525,P,ugm-3 (FIDAS),0.25004,P,ugm-3,9.56520,P,ugm-3,9.94858,P,ugm-3,66.82537,P,ugm-3,8.349,P,ugm-3 (Ref.eq),0.52479,P,ugm-3
12-01-2026,05:00,19.000,P,ugm-3 (FIDAS),0.21432,P,ugm-3,9.45598,P,ugm-3,9.78459,P,ugm-3,68.79396,P,ugm-3,9.670,P,ugm-3 (Ref.eq),0.65599,P,ugm-3
12-01-2026,06:00,19.300,P,ugm-3 (FIDAS),0.28575,P,ugm-3,11.20497,P,ugm-3,11.64312,P,ugm-3,67.46383,P,ugm-3,10.094,P,ugm-3 (Ref.eq),0.78719,P,ugm-3
12-01-2026,07:00,19.125,P,ugm-3 (FIDAS),0.39291,P,ugm-3,16.72557,P,ugm-3,17.32802,P,ugm-3,60.97283,P,ugm-3,10.354,P,ugm-3 (Ref.eq),0.91839,P,ugm-3
12-01-2026,08:00,20.300,P,ugm-3 (FIDAS),0.46435,P,ugm-3,26.18197,P,ugm-3,26.89397,P,ugm-3,51.60877,P,ugm-3,10.778,P,ugm-3 (Ref.eq),0.72159,P,ugm-3
12-01-2026,09:00,22.450,P,ugm-3 (FIDAS),0.67867,P,ugm-3,25.03342,P,ugm-3,26.07403,P,ugm-3,54.26901,P,ugm-3,11.722,P,ugm-3 (Ref.eq),0.85279,P,ugm-3
12-01-2026,10:00,22.700,P,ugm-3 (FIDAS),1.07158,P,ugm-3,29.84255,P,ugm-3,31.48562,P,ugm-3,47.13956,P,ugm-3,11.958,P,ugm-3 (Ref.eq),0.65599,P,ugm-3
12-01-2026,11:00,19.275,P,ugm-3 (FIDAS),1.07158,P,ugm-3,21.69784,P,ugm-3,23.34090,P,ugm-3,59.37669,P,ugm-3,10.024,P,ugm-3 (Ref.eq),0.72159,P,ugm-3
12-01-2026,12:00,19.175,P,ugm-3 (FIDAS),1.21446,P,ugm-3,22.68134,P,ugm-3,24.54348,P,ugm-3,56.29080,P,ugm-3,9.859,P,ugm-3 (Ref.eq),0.72159,P,ugm-3
12-01-2026,13:00,19.700,P,ugm-3 (FIDAS),1.00014,P,ugm-3,21.37007,P,ugm-3,22.90360,P,ugm-3,57.03567,P,ugm-3,10.613,P,ugm-3 (Ref.eq),0.78719,P,ugm-3
12-01-2026,14:00,18.250,P,ugm-3 (FIDAS),1.00014,P,ugm-3,18.30897,P,ugm-3,19.84250,P,ugm-3,60.12156,P,ugm-3,10.189,P,ugm-3 (Ref.eq),0.85279,P,ugm-3
12-01-2026,15:00,18.150,P,ugm-3 (FIDAS),1.14302,P,ugm-3,19.62045,P,ugm-3,21.37305,P,ugm-3,57.83374,P,ugm-3,9.481,P,ugm-3 (Ref.eq),0.91839,P,ugm-3
12-01-2026,16:00,20.675,P,ugm-3 (FIDAS),0.89298,P,ugm-3,19.18389,P,ugm-3,20.55311,P,ugm-3,58.09977,P,ugm-3,9.953,P,ugm-3 (Ref.eq),0.85279,P,ugm-3
12-01-2026,17:00,17.225,P,ugm-3 (FIDAS),0.53579,P,ugm-3,21.86342,P,ugm-3,22.68495,P,ugm-3,57.03567,P,ugm-3,9.316,P,ugm-3 (Ref.eq),0.78719,P,ugm-3
12-01-2026,18:00,16.350,P,ugm-3 (FIDAS),0.28575,P,ugm-3,19.51367,P,ugm-3,19.95182,P,ugm-3,59.27028,P,ugm-3,9.198,P,ugm-3 (Ref.eq),0.91839,P,ugm-3
12-01-2026,19:00,17.150,P,ugm-3 (FIDAS),0.39291,P,ugm-3,21.97317,P,ugm-3,22.57563,P,ugm-3,56.07798,P,ugm-3,10.212,P,ugm-3 (Ref.eq),0.98399,P,ugm-3
12-01-2026,20:00,16.250,P,ugm-3 (FIDAS),0.50007,P,ugm-3,20.66095,P,ugm-3,21.42771,P,ugm-3,55.97157,P,ugm-3,9.906,P,ugm-3 (Ref.eq),0.65599,P,ugm-3
12-01-2026,21:00,13.000,P,ugm-3 (FIDAS),0.39291,P,ugm-3,18.42010,P,ugm-3,19.02256,P,ugm-3,57.46131,P,ugm-3,8.632,P,ugm-3 (Ref.eq),0.59039,P,ugm-3
12-01-2026,22:00,13.225,P,ugm-3 (FIDAS),0.28575,P,ugm-3,17.87380,P,ugm-3,18.31195,P,ugm-3,57.78054,P,ugm-3,8.396,P,ugm-3 (Ref.eq),0.65599,P,ugm-3
12-01-2026,23:00,12.300,P,ugm-3 (FIDAS),0.32147,P,ugm-3,18.58430,P,ugm-3,19.07722,P,ugm-3,55.17350,P,ugm-3,7.665,P,ugm-3 (Ref.eq),0.91839,P,ugm-3
12-01-2026,24:00,12.725,P,ugm-3 (FIDAS),0.35719,P,ugm-3,17.81892,P,ugm-3,18.36661,P,ugm-3,53.94978,P,ugm-3,7.594,P,ugm-3 (Ref.eq),1.04959,P,ugm-3
13-01-2026,01:00,11.475,P,ugm-3 (FIDAS),0.28572,P,ugm-3,17.78078,P,ugm-3,18.21887,P,ugm-3,53.34355,P,ugm-3,7.123,P,ugm-3 (Ref.eq),0.87411,P,ugm-3
13-01-2026,02:00,10.900,P,ugm-3 (FIDAS),0.47620,P,ugm-3,23.75600,P,ugm-3,24.48617,P,ugm-3,48.37806,P,ugm-3,6.509,P,ugm-3 (Ref.eq),0.78670,P,ugm-3
13-01-2026,03:00,10.775,P,ugm-3 (FIDAS),0.28572,P,ugm-3,19.83951,P,ugm-3,20.27761,P,ugm-3,50.59480,P,ugm-3,6.509,P,ugm-3 (Ref.eq),0.72114,P,ugm-3
